num_seq,num_seq_,Seq_input,Seq_input_aa,predicted_class,Certainty %,Rep_of_class_predict,family_2021,family_divercity,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,Genus,Kmers_by_sequence,Kmers_predicted_to_class,Query_coverage %
1128,1052,contig-42_5_length_16166_read_count_42811_1_2_1477,491,574,0.93,AXU44617.1,Secoviridae,Secoviridae,Secoviridae,214,103,coat protein 1,Structural-Envelope,Oryza sativa,ssRNA(+),Waikavirus,5,2.0,40.0
1129,1053,contig-42_5_length_16166_read_count_42811_2_1644_2870,408,197,0.99,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,3,1.0,33.33
1130,1054,contig-42_5_length_16166_read_count_42811_3_2920_3909,329,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1131,1055,contig-42_5_length_16166_read_count_42811_4_3925_8658,1577,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,32,27.0,84.38
1132,1056,contig-42_5_length_16166_read_count_42811_6_9604_12333,909,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,9.0,56.25
1133,1057,contig-42_5_length_16166_read_count_42811_7_12605_13852,415,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
1134,1058,contig-42_5_length_16166_read_count_42811_8_13862_14953,363,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1135,1059,contig-42_9_length_14572_read_count_49989_1_1_981,326,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1136,1060,contig-42_9_length_14572_read_count_49989_2_1314_4043,909,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,7.0,43.75
1137,1061,contig-42_9_length_14572_read_count_49989_3_4558_5751,397,979,0.83,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
1138,1062,contig-42_9_length_14572_read_count_49989_4_5748_8288,846,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,14,12.0,85.71
1139,1063,contig-42_9_length_14572_read_count_49989_7_9740_11905,721,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,10.0,90.91
1140,1064,contig-42_9_length_14572_read_count_49989_10_13516_14571,351,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1141,1065,contig-42_13_length_11812_read_count_11967_2_260_1549,429,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
1143,1066,contig-42_13_length_11812_read_count_11967_5_3442_4461,339,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1144,1067,contig-42_13_length_11812_read_count_11967_6_4578_5606,342,979,0.85,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1145,1068,contig-42_13_length_11812_read_count_11967_7_5816_7144,442,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
1146,1069,contig-42_13_length_11812_read_count_11967_8_7206_8324,372,264,0.99,QBH76564.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2259,305,helicase-primase -UL52,Replication-Transcription,Homo sapiens,dsDNA,Simplexvirus,2,2.0,100.0
1147,1070,contig-42_13_length_11812_read_count_11967_9_8572_9897,441,978,0.94,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,2.0,50.0
1148,1071,contig-42_13_length_11812_read_count_11967_10_10030_10941,303,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1149,1072,contig-42_19_length_9609_read_count_32124_1_28_1728,566,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,5.0,71.43
1150,1073,contig-42_19_length_9609_read_count_32124_2_2450_3451,333,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1151,1074,contig-42_19_length_9609_read_count_32124_3_3534_4814,426,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
1152,1075,contig-42_19_length_9609_read_count_32124_4_4864_6174,436,978,0.93,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,3.0,75.0
1153,1076,contig-42_19_length_9609_read_count_32124_5_6248_7516,422,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1154,1077,contig-42_31_length_8433_read_count_23813_2_796_2043,415,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
1155,1078,contig-42_31_length_8433_read_count_23813_4_2783_3805,340,957,0.96,QJI53791.1,Marnaviridae,Marnaviridae-Picornaviridae,Marnaviridae,559,33,hypothetical protein 2,Hypothetical,Undefined host,ssRNA(+),Locarnavirus,1,1.0,100.0
1156,1079,contig-42_31_length_8433_read_count_23813_5_3874_5421,515,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,2.0,33.33
1157,1080,contig-42_31_length_8433_read_count_23813_6_5468_6547,359,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1158,1081,contig-42_31_length_8433_read_count_23813_7_6575_8431,618,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,7.0,87.5
1159,1082,contig-42_35_length_8017_read_count_22228_1_98_2218,706,978,0.88,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,11,4.0,36.36
1160,1083,contig-42_35_length_8017_read_count_22228_3_3013_3933,306,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1161,1084,contig-42_35_length_8017_read_count_22228_4_4103_6970,955,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,17,11.0,64.71
1162,1085,contig-42_48_length_6744_read_count_23455_4_2124_3650,508,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,4.0,66.67
1163,1086,contig-42_48_length_6744_read_count_23455_5_3794_6529,911,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,9.0,56.25
1164,1087,contig-42_60_length_5878_read_count_21083_2_398_1540,380,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1165,1088,contig-42_60_length_5878_read_count_21083_4_1933_2889,318,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1166,1089,contig-42_60_length_5878_read_count_21083_7_4911_5876,322,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1167,1090,contig-42_109_length_3846_read_count_4675_2_530_1888,452,979,0.89,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
1168,1091,contig-42_134_length_3387_read_count_11350_2_623_3385,920,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,12.0,75.0
1169,1092,contig-42_137_length_3327_read_count_11299_2_507_3251,914,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,16.0,100.0
1170,1093,contig-42_320_length_1371_read_count_3870_2_259_1344,361,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1171,1094,contig-49_16_length_10997_read_count_36198_2_717_2129,470,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
1172,1095,contig-49_16_length_10997_read_count_36198_6_3894_5987,697,978,0.93,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,10,4.0,40.0
1173,1096,contig-49_16_length_10997_read_count_36198_8_6534_7700,388,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1174,1097,contig-49_16_length_10997_read_count_36198_9_7791_9281,496,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,2.0,40.0
1175,1098,contig-49_16_length_10997_read_count_36198_10_9304_10977,557,907,1.0,QNS27180.1,Flaviviridae,Flaviviridae,Flaviviridae,296,37,polyprotein,Polyprotein,Lophuromys machangui,ssRNA(+),Hepacivirus,7,2.0,28.57
1177,1099,contig-49_20_length_9892_read_count_25363_2_1100_2965,621,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,9.0,100.0
1178,1100,contig-49_20_length_9892_read_count_25363_3_3022_4722,566,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,3.0,42.86
1179,1101,contig-49_20_length_9892_read_count_25363_4_4719_6254,511,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,5.0,83.33
1180,1102,contig-49_20_length_9892_read_count_25363_7_8397_9713,438,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1181,1103,contig-49_27_length_9013_read_count_26178_5_2709_3932,407,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1182,1104,contig-49_27_length_9013_read_count_26178_6_3934_7317,1127,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,21,12.0,57.14
1184,1105,contig-49_28_length_9003_read_count_31010_1_151_3714,1187,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,23,14.0,60.87
1185,1106,contig-49_28_length_9003_read_count_31010_2_3882_7919,1345,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,27,8.0,29.63
1186,1107,contig-49_65_length_5628_read_count_17219_4_1965_3956,663,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,6.0,60.0
1187,1108,contig-49_65_length_5628_read_count_17219_6_4424_5611,395,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1188,1109,contig-49_80_length_5014_read_count_11229_3_1691_2959,422,978,0.89,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,2.0,50.0
1189,1110,contig-49_80_length_5014_read_count_11229_5_3757_5013,419,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
1190,1111,contig-49_84_length_4805_read_count_17220_1_3_1397,465,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,2.0,40.0
1192,1112,contig-49_84_length_4805_read_count_17220_3_3049_4803,585,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,8,7.0,87.5
1193,1113,contig-49_94_length_4314_read_count_10490_2_806_2428,540,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,6.0,100.0
1194,1114,contig-49_94_length_4314_read_count_10490_3_2511_3698,395,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1195,1115,contig-49_151_length_3013_read_count_9051_2_933_2165,410,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
1196,1116,contig-49_158_length_2771_read_count_6810_1_3_1802,600,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,7.0,87.5
1197,1117,contig-49_172_length_2500_read_count_4855_1_245_1366,373,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1198,1118,contig-49_172_length_2500_read_count_4855_2_1521_2444,307,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1199,1119,contig-49_245_length_1845_read_count_4929_1_2_964,320,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1200,1120,contig-49_273_length_1636_read_count_4617_2_158_1636,492,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
1201,1121,contig-49_307_length_1478_read_count_4190_1_91_1476,462,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,5.0,100.0
1202,1122,contig-49_341_length_1225_read_count_482_1_2_1225,408,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
1203,1123,contig-56_1_length_24539_read_count_82211_1_2_5158,1719,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,36,25.0,69.44
1204,1124,contig-56_1_length_24539_read_count_82211_2_5324_6745,473,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
1205,1125,contig-56_1_length_24539_read_count_82211_3_6877_11187,1436,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,29,24.0,82.76
1206,1126,contig-56_1_length_24539_read_count_82211_4_11184_15206,1340,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,26,19.0,73.08
1207,1127,contig-56_1_length_24539_read_count_82211_5_15418_16737,439,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1208,1128,contig-56_1_length_24539_read_count_82211_7_17960_18886,308,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1209,1129,contig-56_1_length_24539_read_count_82211_8_18929_20821,630,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,3.0,33.33
1210,1130,contig-56_1_length_24539_read_count_82211_9_20863_23472,869,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,3.0,20.0
1211,1131,contig-56_50_length_6686_read_count_20794_2_1012_2196,394,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
1212,1132,contig-56_50_length_6686_read_count_20794_3_2335_4059,574,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,5.0,71.43
1213,1133,contig-56_50_length_6686_read_count_20794_4_4218_6173,651,978,0.9,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,9,4.0,44.44
1214,1134,contig-56_76_length_5079_read_count_18205_1_16_1896,626,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,8.0,88.89
1215,1135,contig-56_76_length_5079_read_count_18205_2_2182_4935,917,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,16.0,100.0
1216,1136,contig-56_185_length_2449_read_count_7675_1_1_1326,442,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
1218,1137,contig-56_229_length_2013_read_count_5472_1_3_1955,650,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,5.0,55.56
1219,1138,contig-56_305_length_1476_read_count_307_1_3_1475,491,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1221,1139,contig-56_337_length_1263_read_count_3033_2_329_1261,310,884,0.8,YP_009290629.1,Picornaviridae,Picornaviridae-Dicistroviridae,Picornaviridae,607,40,polyprotein,Polyprotein,Rattus norvegicus,ssRNA(+),Rosavirus,1,1.0,100.0
1222,1140,contig-56_356_length_1154_read_count_70_1_3_1136,378,957,0.81,QJI53791.1,Marnaviridae,Marnaviridae-Picornaviridae,Marnaviridae,559,33,hypothetical protein 2,Hypothetical,Undefined host,ssRNA(+),Locarnavirus,2,1.0,50.0
1223,1141,contig-59_21_length_8035_read_count_24413_1_1_1053,351,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1224,1142,contig-59_21_length_8035_read_count_24413_2_1130_2878,582,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,8,6.0,75.0
1225,1143,contig-59_21_length_8035_read_count_24413_3_3087_3995,302,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,1,1.0,100.0
1226,1144,contig-59_21_length_8035_read_count_24413_4_4014_5663,549,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,6.0,85.71
1228,1145,contig-59_21_length_8035_read_count_24413_6_6658_8034,459,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1229,1146,contig-59_30_length_7456_read_count_21881_2_285_1607,440,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1230,1147,contig-59_30_length_7456_read_count_21881_9_5912_7384,490,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
1231,1148,contig-59_51_length_5552_read_count_17595_2_301_1866,521,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,4.0,66.67
1232,1149,contig-59_51_length_5552_read_count_17595_3_1888_3555,555,978,0.86,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,3.0,42.86
1233,1150,contig-59_55_length_5269_read_count_14801_1_2_1531,509,296,0.99,YP_009352936.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,3963,252,DNA packaging terminase subunit 2,Replication-Transcription,Homo sapiens,dsDNA,Simplexvirus,6,1.0,16.67
1234,1151,contig-59_55_length_5269_read_count_14801_3_1996_3822,608,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,6.0,75.0
1235,1152,contig-59_55_length_5269_read_count_14801_4_3992_5269,425,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
1236,1153,contig-59_67_length_4612_read_count_10766_2_279_1247,322,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1237,1154,contig-59_67_length_4612_read_count_10766_4_2210_4339,709,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,10.0,90.91
1238,1155,contig-59_68_length_4583_read_count_15750_2_630_2438,602,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,4.0,50.0
1239,1156,contig-59_68_length_4583_read_count_15750_3_2449_4359,636,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,4.0,44.44
1240,1157,contig-59_72_length_4276_read_count_12270_2_498_1568,356,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
1241,1158,contig-59_72_length_4276_read_count_12270_4_2807_4276,489,978,0.9,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,3.0,60.0
1242,1159,contig-59_78_length_4095_read_count_11989_3_1302_2222,306,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1244,1160,contig-59_79_length_4093_read_count_11289_2_1226_3979,917,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,7.0,43.75
1245,1161,contig-59_84_length_3860_read_count_8566_4_1643_2659,338,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
