Num_seq,acc_seq,lenght_aa,Certainty,Class_predict,Rep_of_class_predict,family_2021,fams_div,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,genre,,,
1648,contig-35_4_length_43375_read_count_21375_3_2536_4776,746,0.99,445,NP_041091.1,Hypoviridae,Hypoviridae,Hypoviridae,331,145,OrfB,Hypothetical,Cryphonectria parasitica,ssRNA(+),Alphahypovirus,,,
1648,contig-35_4_length_43375_read_count_21375_3_2536_4776,746,1,445,NP_041091.1,Hypoviridae,Hypoviridae,Hypoviridae,331,145,OrfB,Hypothetical,Cryphonectria parasitica,ssRNA(+),Alphahypovirus,,,
1648,contig-35_4_length_43375_read_count_21375_3_2536_4776,746,0.98,445,NP_041091.1,Hypoviridae,Hypoviridae,Hypoviridae,331,145,OrfB,Hypothetical,Cryphonectria parasitica,ssRNA(+),Alphahypovirus,,,
1649,contig-35_4_length_43375_read_count_21375_9_8898_10424,508,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1649,contig-35_4_length_43375_read_count_21375_9_8898_10424,508,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1649,contig-35_4_length_43375_read_count_21375_9_8898_10424,508,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1649,contig-35_4_length_43375_read_count_21375_9_8898_10424,508,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1649,contig-35_4_length_43375_read_count_21375_9_8898_10424,508,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1649,contig-35_4_length_43375_read_count_21375_9_8898_10424,508,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.7,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.93,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.73,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.81,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.52,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.9,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.73,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.96,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.85,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.85,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.83,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1650,contig-35_4_length_43375_read_count_21375_10_10568_13303,911,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.94,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.79,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.81,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1651,contig-35_4_length_43375_read_count_21375_11_13415_15499,694,0.53,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.69,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.59,727,YP_006347685.1,Iridoviridae,Iridoviridae,Iridoviridae,4966,63,neurofilament triplet H1-like protein,Structural-Envelope,Ambystoma tigrinum,dsDNA,Ranavirus,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.56,727,YP_006347685.1,Iridoviridae,Iridoviridae,Iridoviridae,4966,63,neurofilament triplet H1-like protein,Structural-Envelope,Ambystoma tigrinum,dsDNA,Ranavirus,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.68,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.74,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.58,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.91,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.9,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1652,contig-35_4_length_43375_read_count_21375_13_16318_18387,689,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1653,contig-35_4_length_43375_read_count_21375_14_18593_20206,537,0.58,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1653,contig-35_4_length_43375_read_count_21375_14_18593_20206,537,0.85,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1653,contig-35_4_length_43375_read_count_21375_14_18593_20206,537,0.55,648,YP_009506682.1,Iridoviridae,Iridoviridae,Iridoviridae,3234,80,putative D5 family NTPase/ATPase,Replication-Transcription,Ambystoma tigrinum,dsDNA,Ranavirus,,,
1653,contig-35_4_length_43375_read_count_21375_14_18593_20206,537,0.27,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus,,,
1653,contig-35_4_length_43375_read_count_21375_14_18593_20206,537,0.93,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1653,contig-35_4_length_43375_read_count_21375_14_18593_20206,537,0.77,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,0.57,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,0.79,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,0.75,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1654,contig-35_4_length_43375_read_count_21375_15_20425_22278,617,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1655,contig-35_4_length_43375_read_count_21375_17_22777_23841,354,0.75,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1655,contig-35_4_length_43375_read_count_21375_17_22777_23841,354,0.93,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1656,contig-35_4_length_43375_read_count_21375_18_24137_25636,499,0.95,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1656,contig-35_4_length_43375_read_count_21375_18_24137_25636,499,0.73,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1656,contig-35_4_length_43375_read_count_21375_18_24137_25636,499,0.94,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1656,contig-35_4_length_43375_read_count_21375_18_24137_25636,499,0.95,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1656,contig-35_4_length_43375_read_count_21375_18_24137_25636,499,0.83,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1657,contig-35_4_length_43375_read_count_21375_19_25662_27203,513,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1657,contig-35_4_length_43375_read_count_21375_19_25662_27203,513,0.58,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1657,contig-35_4_length_43375_read_count_21375_19_25662_27203,513,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1657,contig-35_4_length_43375_read_count_21375_19_25662_27203,513,0.7,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1657,contig-35_4_length_43375_read_count_21375_19_25662_27203,513,0.67,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1657,contig-35_4_length_43375_read_count_21375_19_25662_27203,513,0.53,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1658,contig-35_4_length_43375_read_count_21375_23_29241_30665,474,0.72,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1658,contig-35_4_length_43375_read_count_21375_23_29241_30665,474,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1658,contig-35_4_length_43375_read_count_21375_23_29241_30665,474,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1658,contig-35_4_length_43375_read_count_21375_23_29241_30665,474,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1658,contig-35_4_length_43375_read_count_21375_23_29241_30665,474,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.5,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.59,419,QRE02555.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,1896,155,ORF75,Structural-Envelope,Homo sapiens,dsDNA,Rhadinovirus,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.9,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.94,782,AGK41012.1,Flaviviridae,Flaviviridae,Flaviviridae,398,52,NS5B,Non-structural,Pteropus giganteus,ssRNA(+),Pegivirus,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.63,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,1,782,AGK41012.1,Flaviviridae,Flaviviridae,Flaviviridae,398,52,NS5B,Non-structural,Pteropus giganteus,ssRNA(+),Pegivirus,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.86,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.63,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.73,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.8,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.97,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,0.96,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1659,contig-35_4_length_43375_read_count_21375_25_31101_33809,902,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1660,contig-35_4_length_43375_read_count_21375_27_34861_36540,559,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1660,contig-35_4_length_43375_read_count_21375_27_34861_36540,559,0.58,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1660,contig-35_4_length_43375_read_count_21375_27_34861_36540,559,0.66,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1660,contig-35_4_length_43375_read_count_21375_27_34861_36540,559,0.91,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1660,contig-35_4_length_43375_read_count_21375_27_34861_36540,559,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1660,contig-35_4_length_43375_read_count_21375_27_34861_36540,559,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1660,contig-35_4_length_43375_read_count_21375_27_34861_36540,559,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1661,contig-35_4_length_43375_read_count_21375_34_39735_40748,337,0.94,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
1662,contig-35_4_length_43375_read_count_21375_36_41789_43375,528,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1662,contig-35_4_length_43375_read_count_21375_36_41789_43375,528,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1662,contig-35_4_length_43375_read_count_21375_36_41789_43375,528,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1662,contig-35_4_length_43375_read_count_21375_36_41789_43375,528,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
1662,contig-35_4_length_43375_read_count_21375_36_41789_43375,528,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
