Num_seq,acc_seq,lenght_aa,Certainty,Class_predict,Rep_of_class_predict,family_2021,fams_div,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,genre
381,NODE_825_length_1582_cov_1.891170_1_117_1580,487,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
382,NODE_826_length_1582_cov_1.516769_1_165_1580,471,1.0,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
382,NODE_826_length_1582_cov_1.516769_1_165_1580,471,0.91,487,YP_002213852.1,Adenoviridae,Adenoviridae,Adenoviridae,9453,133,DBP,Binding-Protein,Homo sapiens,dsDNA,Mastadenovirus
382,NODE_826_length_1582_cov_1.516769_1_165_1580,471,0.92,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
382,NODE_826_length_1582_cov_1.516769_1_165_1580,471,0.72,487,YP_002213852.1,Adenoviridae,Adenoviridae,Adenoviridae,9453,133,DBP,Binding-Protein,Homo sapiens,dsDNA,Mastadenovirus
382,NODE_826_length_1582_cov_1.516769_1_165_1580,471,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
383,NODE_827_length_1581_cov_9.547945_2_135_1580,481,0.8,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
383,NODE_827_length_1581_cov_9.547945_2_135_1580,481,0.94,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
383,NODE_827_length_1581_cov_9.547945_2_135_1580,481,0.93,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
383,NODE_827_length_1581_cov_9.547945_2_135_1580,481,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
383,NODE_827_length_1581_cov_9.547945_2_135_1580,481,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
384,NODE_829_length_1580_cov_8.534613_1_3_941,313,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
385,NODE_837_length_1578_cov_8.091970_1_1_1434,478,0.52,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
385,NODE_837_length_1578_cov_8.091970_1_1_1434,478,0.5,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
385,NODE_837_length_1578_cov_8.091970_1_1_1434,478,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
385,NODE_837_length_1578_cov_8.091970_1_1_1434,478,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
385,NODE_837_length_1578_cov_8.091970_1_1_1434,478,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
386,NODE_841_length_1576_cov_13.606186_1_243_1544,433,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
386,NODE_841_length_1576_cov_13.606186_1_243_1544,433,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
386,NODE_841_length_1576_cov_13.606186_1_243_1544,433,0.6,627,YP_007417864.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,7507,87,deoxyribonuclease,Other-Functions,Homo sapiens,dsDNA,Cytomegalovirus
386,NODE_841_length_1576_cov_13.606186_1_243_1544,433,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
387,NODE_845_length_1576_cov_1.892784_1_3_1481,493,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
387,NODE_845_length_1576_cov_1.892784_1_3_1481,493,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
387,NODE_845_length_1576_cov_1.892784_1_3_1481,493,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
387,NODE_845_length_1576_cov_1.892784_1_3_1481,493,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
387,NODE_845_length_1576_cov_1.892784_1_3_1481,493,0.86,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
388,NODE_856_length_1570_cov_10.013112_1_255_1190,311,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
389,NODE_859_length_1568_cov_3.245335_1_3_1568,522,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
389,NODE_859_length_1568_cov_3.245335_1_3_1568,522,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
389,NODE_859_length_1568_cov_3.245335_1_3_1568,522,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
389,NODE_859_length_1568_cov_3.245335_1_3_1568,522,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
389,NODE_859_length_1568_cov_3.245335_1_3_1568,522,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
389,NODE_859_length_1568_cov_3.245335_1_3_1568,522,0.69,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
390,NODE_863_length_1565_cov_2.763158_2_87_1565,492,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
390,NODE_863_length_1565_cov_2.763158_2_87_1565,492,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
390,NODE_863_length_1565_cov_2.763158_2_87_1565,492,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
390,NODE_863_length_1565_cov_2.763158_2_87_1565,492,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
390,NODE_863_length_1565_cov_2.763158_2_87_1565,492,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
391,NODE_865_length_1564_cov_4.581428_1_3_1562,520,0.97,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
391,NODE_865_length_1564_cov_4.581428_1_3_1562,520,1.0,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
391,NODE_865_length_1564_cov_4.581428_1_3_1562,520,1.0,337,SNB54148.1,Poxviridae,Poxviridae,Poxviridae,2097,207,cowpox A-type inclusion protein,Other-Functions,Homo sapiens,dsDNA,Orthopoxvirus
391,NODE_865_length_1564_cov_4.581428_1_3_1562,520,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
391,NODE_865_length_1564_cov_4.581428_1_3_1562,520,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
391,NODE_865_length_1564_cov_4.581428_1_3_1562,520,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
392,NODE_866_length_1563_cov_4.755895_2_607_1563,318,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
393,NODE_869_length_1562_cov_5.896600_1_10_1560,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
393,NODE_869_length_1562_cov_5.896600_1_10_1560,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
393,NODE_869_length_1562_cov_5.896600_1_10_1560,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
393,NODE_869_length_1562_cov_5.896600_1_10_1560,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
393,NODE_869_length_1562_cov_5.896600_1_10_1560,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
393,NODE_869_length_1562_cov_5.896600_1_10_1560,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
394,NODE_871_length_1561_cov_8.268056_1_385_1302,305,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
395,NODE_875_length_1559_cov_3.785118_1_1_999,333,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
396,NODE_876_length_1558_cov_3.708420_1_3_1382,460,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
396,NODE_876_length_1558_cov_3.708420_1_3_1382,460,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
396,NODE_876_length_1558_cov_3.708420_1_3_1382,460,0.86,481,CAA35386.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2848,134,helicase-primase primase subunit,Replication-Transcription,Homo sapiens,dsDNA,Cytomegalovirus
396,NODE_876_length_1558_cov_3.708420_1_3_1382,460,0.8,481,CAA35386.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2848,134,helicase-primase primase subunit,Replication-Transcription,Homo sapiens,dsDNA,Cytomegalovirus
397,NODE_879_length_1556_cov_5.512892_1_1_1554,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
397,NODE_879_length_1556_cov_5.512892_1_1_1554,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
397,NODE_879_length_1556_cov_5.512892_1_1_1554,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
397,NODE_879_length_1556_cov_5.512892_1_1_1554,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
397,NODE_879_length_1556_cov_5.512892_1_1_1554,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
397,NODE_879_length_1556_cov_5.512892_1_1_1554,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
398,NODE_880_length_1556_cov_4.643206_1_3_1046,348,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
398,NODE_880_length_1556_cov_4.643206_1_3_1046,348,0.55,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
399,NODE_886_length_1554_cov_5.464759_1_561_1553,331,1.0,536,NP_038453.1,Tombusviridae,Tombusviridae-Solemoviridae,Tombusviridae,3728,118,RNA-dependent RNA polymerase,Replication-Transcription,Jasminum sambac,ssRNA(+),Alphacarmovirus
400,NODE_888_length_1553_cov_15.035615_1_3_992,329,0.52,858,QRX38982.1,Rhabdoviridae,Rhabdoviridae-Caulimoviridae,Rhabdoviridae,964,43,RNA-dependent RNA polymerase,Replication-Transcription,Triticum aestivum,ssRNA(-),Cytorhabdovirus
401,NODE_895_length_1551_cov_3.595105_1_3_1508,502,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
401,NODE_895_length_1551_cov_3.595105_1_3_1508,502,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
401,NODE_895_length_1551_cov_3.595105_1_3_1508,502,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
401,NODE_895_length_1551_cov_3.595105_1_3_1508,502,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
401,NODE_895_length_1551_cov_3.595105_1_3_1508,502,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
401,NODE_895_length_1551_cov_3.595105_1_3_1508,502,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
402,NODE_898_length_1550_cov_11.690693_1_632_1549,305,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
403,NODE_899_length_1550_cov_4.666200_1_3_1142,380,0.82,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
403,NODE_899_length_1550_cov_4.666200_1_3_1142,380,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
404,NODE_900_length_1550_cov_4.505248_1_2_1549,516,0.74,75,QVW10123.1,Astroviridae,Astroviridae,Astroviridae,1845,1611,RNA-dependent RNA polymerase,Replication-Transcription,Sus scrofa,ssRNA(+),Mamastrovirus
404,NODE_900_length_1550_cov_4.505248_1_2_1549,516,0.87,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
404,NODE_900_length_1550_cov_4.505248_1_2_1549,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
404,NODE_900_length_1550_cov_4.505248_1_2_1549,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
404,NODE_900_length_1550_cov_4.505248_1_2_1549,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
404,NODE_900_length_1550_cov_4.505248_1_2_1549,516,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
405,NODE_901_length_1550_cov_3.101470_1_349_1548,399,0.94,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
405,NODE_901_length_1550_cov_3.101470_1_349_1548,399,0.65,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
405,NODE_901_length_1550_cov_3.101470_1_349_1548,399,0.99,100,YP_010086240.1,Phenuiviridae,Phenuiviridae-Peribunyaviridae,Phenuiviridae,859,1192,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(+/-),Bandavirus
406,NODE_903_length_1549_cov_16.955882_1_3_1547,515,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
406,NODE_903_length_1549_cov_16.955882_1_3_1547,515,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
406,NODE_903_length_1549_cov_16.955882_1_3_1547,515,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
406,NODE_903_length_1549_cov_16.955882_1_3_1547,515,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
406,NODE_903_length_1549_cov_16.955882_1_3_1547,515,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
406,NODE_903_length_1549_cov_16.955882_1_3_1547,515,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
407,NODE_904_length_1549_cov_9.053922_1_163_1548,462,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
407,NODE_904_length_1549_cov_9.053922_1_163_1548,462,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
407,NODE_904_length_1549_cov_9.053922_1_163_1548,462,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
407,NODE_904_length_1549_cov_9.053922_1_163_1548,462,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
407,NODE_904_length_1549_cov_9.053922_1_163_1548,462,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
408,NODE_908_length_1547_cov_15.034362_1_150_1547,465,0.89,813,YP_009666327.1,Roniviridae,Roniviridae,Roniviridae,1491,48,polyprotein pp3,Structural-Envelope,Penaeus monodon,ssRNA(+),Okavirus
408,NODE_908_length_1547_cov_15.034362_1_150_1547,465,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
408,NODE_908_length_1547_cov_15.034362_1_150_1547,465,0.71,957,QJI53791.1,Marnaviridae,Marnaviridae-Picornaviridae,Marnaviridae,559,33,hypothetical protein 2,Hypothetical,Undefined host,ssRNA(+),Locarnavirus
408,NODE_908_length_1547_cov_15.034362_1_150_1547,465,0.89,957,QJI53791.1,Marnaviridae,Marnaviridae-Picornaviridae,Marnaviridae,559,33,hypothetical protein 2,Hypothetical,Undefined host,ssRNA(+),Locarnavirus
408,NODE_908_length_1547_cov_15.034362_1_150_1547,465,0.66,382,QRE02508.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,1834,178,BcLF1,Structural-Envelope,Homo sapiens,dsDNA,Lymphocryptovirus
409,NODE_911_length_1546_cov_2.777544_1_1_1491,497,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
409,NODE_911_length_1546_cov_2.777544_1_1_1491,497,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
409,NODE_911_length_1546_cov_2.777544_1_1_1491,497,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
409,NODE_911_length_1546_cov_2.777544_1_1_1491,497,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
409,NODE_911_length_1546_cov_2.777544_1_1_1491,497,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
410,NODE_912_length_1545_cov_6.680478_1_180_1520,446,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
410,NODE_912_length_1545_cov_6.680478_1_180_1520,446,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
410,NODE_912_length_1545_cov_6.680478_1_180_1520,446,0.97,702,QRE02500.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,5706,68,ORF17,Structural-Envelope,Homo sapiens,dsDNA,Rhadinovirus
410,NODE_912_length_1545_cov_6.680478_1_180_1520,446,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
411,NODE_917_length_1544_cov_6.720309_1_1_1122,373,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
411,NODE_917_length_1544_cov_6.720309_1_1_1122,373,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
412,NODE_919_length_1543_cov_1.445148_1_1_1542,514,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
412,NODE_919_length_1543_cov_1.445148_1_1_1542,514,0.85,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
412,NODE_919_length_1543_cov_1.445148_1_1_1542,514,0.92,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
412,NODE_919_length_1543_cov_1.445148_1_1_1542,514,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
412,NODE_919_length_1543_cov_1.445148_1_1_1542,514,0.91,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
412,NODE_919_length_1543_cov_1.445148_1_1_1542,514,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
413,NODE_924_length_1540_cov_4.667371_1_1_1539,513,1.0,143,QLA47022.1,Peribunyaviridae,Peribunyaviridae-Hantaviridae,Peribunyaviridae,751,735,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(-),Orthobunyavirus
413,NODE_924_length_1540_cov_4.667371_1_1_1539,513,1.0,143,QLA47022.1,Peribunyaviridae,Peribunyaviridae-Hantaviridae,Peribunyaviridae,751,735,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(-),Orthobunyavirus
413,NODE_924_length_1540_cov_4.667371_1_1_1539,513,1.0,143,QLA47022.1,Peribunyaviridae,Peribunyaviridae-Hantaviridae,Peribunyaviridae,751,735,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(-),Orthobunyavirus
413,NODE_924_length_1540_cov_4.667371_1_1_1539,513,1.0,470,BAQ19498.1,Reoviridae,Reoviridae,Spinareoviridae,6622,137,mu NS,Non-structural,Gallus gallus,dsRNA,Orthoreovirus
413,NODE_924_length_1540_cov_4.667371_1_1_1539,513,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
413,NODE_924_length_1540_cov_4.667371_1_1_1539,513,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
414,NODE_926_length_1539_cov_4.944288_1_3_1538,512,0.98,926,ALD83625.1,Nairoviridae,Nairoviridae,Nairoviridae,1209,36,glycoprotein precursor,Glycoprotein,Ixodes uriae,ssRNA(-),Orthonairovirus
414,NODE_926_length_1539_cov_4.944288_1_3_1538,512,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
414,NODE_926_length_1539_cov_4.944288_1_3_1538,512,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
414,NODE_926_length_1539_cov_4.944288_1_3_1538,512,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
